label,nine_partition_label,three_partition_label,url,url_alphanum
pityriasis rosea,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=5575,httpwwwatlasdermatologicocombrimgimageId5575.jpg
lupus erythematosus,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=4090,httpwwwatlasdermatologicocombrimgimageId4090.jpg
tuberous sclerosis,genodermatoses,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=7607,httpwwwatlasdermatologicocombrimgimageId7607.jpg
neurofibromatosis,genodermatoses,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=4818,httpwwwatlasdermatologicocombrimgimageId4818.jpg
psoriasis,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=6319,httpwwwatlasdermatologicocombrimgimageId6319.jpg
basal cell carcinoma,malignant epidermal,malignant,http://atlasdermatologico.com.br/img?imageId=609,httpwwwatlasdermatologicocombrimgimageId609.jpg
pityriasis rubra pilaris,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=5693,httpwwwatlasdermatologicocombrimgimageId5693.jpg
nematode infection,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=3174,httpwwwatlasdermatologicocombrimgimageId3174.jpg
porokeratosis actinic,benign epidermal,benign,http://atlasdermatologico.com.br/img?imageId=5989,httpwwwatlasdermatologicocombrimgimageId5989.jpg
pityriasis rubra pilaris,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=5813,httpwwwatlasdermatologicocombrimgimageId5813.jpg
acne,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=31,httpwwwatlasdermatologicocombrimgimageId31.jpg
basal cell carcinoma,malignant epidermal,malignant,http://atlasdermatologico.com.br/img?imageId=660,httpwwwatlasdermatologicocombrimgimageId660.jpg
porokeratosis actinic,benign epidermal,benign,http://atlasdermatologico.com.br/img?imageId=5993,httpwwwatlasdermatologicocombrimgimageId5993.jpg
lichen planus,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=3752,httpwwwatlasdermatologicocombrimgimageId3752.jpg
neurofibromatosis,genodermatoses,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=4813,httpwwwatlasdermatologicocombrimgimageId4813.jpg
pityriasis rosea,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=5572,httpwwwatlasdermatologicocombrimgimageId5572.jpg
pityriasis rosea,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=5614,httpwwwatlasdermatologicocombrimgimageId5614.jpg
porokeratosis actinic,benign epidermal,benign,http://atlasdermatologico.com.br/img?imageId=5932,httpwwwatlasdermatologicocombrimgimageId5932.jpg
squamous cell carcinoma,malignant epidermal,malignant,http://atlasdermatologico.com.br/img?imageId=8886,httpwwwatlasdermatologicocombrimgimageId8886.jpg
granuloma annulare,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=2290,httpwwwatlasdermatologicocombrimgimageId2290.jpg
basal cell carcinoma,malignant epidermal,malignant,http://atlasdermatologico.com.br/img?imageId=508,httpwwwatlasdermatologicocombrimgimageId508.jpg
papilomatosis confluentes and reticulate,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=8436,httpwwwatlasdermatologicocombrimgimageId8436.jpg
dariers disease,genodermatoses,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=1274,httpwwwatlasdermatologicocombrimgimageId1274.jpg
pityriasis rosea,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=5609,httpwwwatlasdermatologicocombrimgimageId5609.jpg
basal cell carcinoma,malignant epidermal,malignant,http://atlasdermatologico.com.br/img?imageId=580,httpwwwatlasdermatologicocombrimgimageId580.jpg
squamous cell carcinoma,malignant epidermal,malignant,http://atlasdermatologico.com.br/img?imageId=6780,httpwwwatlasdermatologicocombrimgimageId6780.jpg
scabies,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=4899,httpwwwatlasdermatologicocombrimgimageId4899.jpg
scleroderma,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=4505,httpwwwatlasdermatologicocombrimgimageId4505.jpg
behcets disease,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=772,httpwwwatlasdermatologicocombrimgimageId772.jpg
porokeratosis actinic,benign epidermal,benign,http://atlasdermatologico.com.br/img?imageId=5945,httpwwwatlasdermatologicocombrimgimageId5945.jpg
cheilitis,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=4338,httpwwwatlasdermatologicocombrimgimageId4338.jpg
acquired autoimmune bullous diseaseherpes gestationis,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=8362,httpwwwatlasdermatologicocombrimgimageId8362.jpg
lupus erythematosus,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=4107,httpwwwatlasdermatologicocombrimgimageId4107.jpg
erythema annulare centrifigum,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=1887,httpwwwatlasdermatologicocombrimgimageId1887.jpg
pityriasis rubra pilaris,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=5781,httpwwwatlasdermatologicocombrimgimageId5781.jpg
lichen planus,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=8386,httpwwwatlasdermatologicocombrimgimageId8386.jpg
hailey hailey disease,genodermatoses,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=2414,httpwwwatlasdermatologicocombrimgimageId2414.jpg
prurigo nodularis,benign epidermal,benign,http://atlasdermatologico.com.br/img?imageId=6125,httpwwwatlasdermatologicocombrimgimageId6125.jpg
folliculitis,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=1692,httpwwwatlasdermatologicocombrimgimageId1692.jpg
tungiasis,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=7729,httpwwwatlasdermatologicocombrimgimageId7729.jpg
folliculitis,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=6192,httpwwwatlasdermatologicocombrimgimageId6192.jpg
porphyria,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=6030,httpwwwatlasdermatologicocombrimgimageId6030.jpg
myiasis,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=4619,httpwwwatlasdermatologicocombrimgimageId4619.jpg
neurofibromatosis,genodermatoses,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=4764,httpwwwatlasdermatologicocombrimgimageId4764.jpg
pityriasis rosea,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=5557,httpwwwatlasdermatologicocombrimgimageId5557.jpg
tungiasis,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=7696,httpwwwatlasdermatologicocombrimgimageId7696.jpg
neutrophilic dermatoses,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=6385,httpwwwatlasdermatologicocombrimgimageId6385.jpg
dariers disease,genodermatoses,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=1294,httpwwwatlasdermatologicocombrimgimageId1294.jpg
melanoma,malignant melanoma,malignant,http://atlasdermatologico.com.br/img?imageId=4280,httpwwwatlasdermatologicocombrimgimageId4280.jpg
lichen planus,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=3753,httpwwwatlasdermatologicocombrimgimageId3753.jpg
pityriasis lichenoides chronica,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=5513,httpwwwatlasdermatologicocombrimgimageId5513.jpg
necrobiosis lipoidica,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=4760,httpwwwatlasdermatologicocombrimgimageId4760.jpg
cheilitis,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=2223,httpwwwatlasdermatologicocombrimgimageId2223.jpg
pityriasis rubra pilaris,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=5657,httpwwwatlasdermatologicocombrimgimageId5657.jpg
porokeratosis actinic,benign epidermal,benign,http://atlasdermatologico.com.br/img?imageId=5952,httpwwwatlasdermatologicocombrimgimageId5952.jpg
squamous cell carcinoma,malignant epidermal,malignant,http://atlasdermatologico.com.br/img?imageId=8690,httpwwwatlasdermatologicocombrimgimageId8690.jpg
granuloma annulare,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=2294,httpwwwatlasdermatologicocombrimgimageId2294.jpg
actinic keratosis,malignant epidermal,malignant,http://atlasdermatologico.com.br/img?imageId=3068,httpwwwatlasdermatologicocombrimgimageId3068.jpg
myiasis,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=4611,httpwwwatlasdermatologicocombrimgimageId4611.jpg
psoriasis,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=6318,httpwwwatlasdermatologicocombrimgimageId6318.jpg
acanthosis nigricans,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=1499,httpwwwatlasdermatologicocombrimgimageId1499.jpg
basal cell carcinoma,malignant epidermal,malignant,http://atlasdermatologico.com.br/img?imageId=598,httpwwwatlasdermatologicocombrimgimageId598.jpg
porokeratosis actinic,benign epidermal,benign,http://atlasdermatologico.com.br/img?imageId=5970,httpwwwatlasdermatologicocombrimgimageId5970.jpg
lichen amyloidosis,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=3681,httpwwwatlasdermatologicocombrimgimageId3681.jpg
seborrheic dermatitis,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=6710,httpwwwatlasdermatologicocombrimgimageId6710.jpg
calcinosis cutis,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=838,httpwwwatlasdermatologicocombrimgimageId838.jpg
squamous cell carcinoma,malignant epidermal,malignant,http://atlasdermatologico.com.br/img?imageId=6824,httpwwwatlasdermatologicocombrimgimageId6824.jpg
allergic contact dermatitis,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=5013,httpwwwatlasdermatologicocombrimgimageId5013.jpg
neurofibromatosis,genodermatoses,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=4821,httpwwwatlasdermatologicocombrimgimageId4821.jpg
prurigo nodularis,benign epidermal,benign,http://atlasdermatologico.com.br/img?imageId=6131,httpwwwatlasdermatologicocombrimgimageId6131.jpg
lichen planus,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=3881,httpwwwatlasdermatologicocombrimgimageId3881.jpg
granuloma annulare,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=2286,httpwwwatlasdermatologicocombrimgimageId2286.jpg
pityriasis rubra pilaris,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=5747,httpwwwatlasdermatologicocombrimgimageId5747.jpg
squamous cell carcinoma,malignant epidermal,malignant,http://atlasdermatologico.com.br/img?imageId=3015,httpwwwatlasdermatologicocombrimgimageId3015.jpg
ichthyosis vulgaris,genodermatoses,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=2752,httpwwwatlasdermatologicocombrimgimageId2752.jpg
ehlers danlos syndrome,genodermatoses,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=1632,httpwwwatlasdermatologicocombrimgimageId1632.jpg
scleromyxedema,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=3715,httpwwwatlasdermatologicocombrimgimageId3715.jpg
mycosis fungoides,malignant cutaneous lymphoma,malignant,http://atlasdermatologico.com.br/img?imageId=8411,httpwwwatlasdermatologicocombrimgimageId8411.jpg
lichen planus,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=3923,httpwwwatlasdermatologicocombrimgimageId3923.jpg
tungiasis,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=7675,httpwwwatlasdermatologicocombrimgimageId7675.jpg
incontinentia pigmenti,genodermatoses,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=2858,httpwwwatlasdermatologicocombrimgimageId2858.jpg
lichen planus,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=3750,httpwwwatlasdermatologicocombrimgimageId3750.jpg
neutrophilic dermatoses,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=6376,httpwwwatlasdermatologicocombrimgimageId6376.jpg
tungiasis,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=7708,httpwwwatlasdermatologicocombrimgimageId7708.jpg
neurofibromatosis,genodermatoses,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=4784,httpwwwatlasdermatologicocombrimgimageId4784.jpg
mycosis fungoides,malignant cutaneous lymphoma,malignant,http://atlasdermatologico.com.br/img?imageId=8652,httpwwwatlasdermatologicocombrimgimageId8652.jpg
xeroderma pigmentosum,genodermatoses,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=8141,httpwwwatlasdermatologicocombrimgimageId8141.jpg
squamous cell carcinoma,malignant epidermal,malignant,http://atlasdermatologico.com.br/img?imageId=6814,httpwwwatlasdermatologicocombrimgimageId6814.jpg
photodermatoses,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=8844,httpwwwatlasdermatologicocombrimgimageId8844.jpg
porokeratosis actinic,benign epidermal,benign,http://atlasdermatologico.com.br/img?imageId=8982,httpwwwatlasdermatologicocombrimgimageId8982.jpg
psoriasis,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=6330,httpwwwatlasdermatologicocombrimgimageId6330.jpg
allergic contact dermatitis,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=1179,httpwwwatlasdermatologicocombrimgimageId1179.jpg
neurofibromatosis,genodermatoses,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=4824,httpwwwatlasdermatologicocombrimgimageId4824.jpg
erythema multiforme,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=1971,httpwwwatlasdermatologicocombrimgimageId1971.jpg
squamous cell carcinoma,malignant epidermal,malignant,http://atlasdermatologico.com.br/img?imageId=6812,httpwwwatlasdermatologicocombrimgimageId6812.jpg
melanoma,malignant melanoma,malignant,http://atlasdermatologico.com.br/img?imageId=4264,httpwwwatlasdermatologicocombrimgimageId4264.jpg
porokeratosis actinic,benign epidermal,benign,http://atlasdermatologico.com.br/img?imageId=5974,httpwwwatlasdermatologicocombrimgimageId5974.jpg
pediculosis lids,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=5194,httpwwwatlasdermatologicocombrimgimageId5194.jpg
lupus erythematosus,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=4079,httpwwwatlasdermatologicocombrimgimageId4079.jpg
lichen simplex,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=4004,httpwwwatlasdermatologicocombrimgimageId4004.jpg
dariers disease,genodermatoses,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=1314,httpwwwatlasdermatologicocombrimgimageId1314.jpg
scabies,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=4913,httpwwwatlasdermatologicocombrimgimageId4913.jpg
acrodermatitis enteropathica,genodermatoses,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=111,httpwwwatlasdermatologicocombrimgimageId111.jpg
behcets disease,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=8631,httpwwwatlasdermatologicocombrimgimageId8631.jpg
neurofibromatosis,genodermatoses,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=4792,httpwwwatlasdermatologicocombrimgimageId4792.jpg
mycosis fungoides,malignant cutaneous lymphoma,malignant,http://atlasdermatologico.com.br/img?imageId=4571,httpwwwatlasdermatologicocombrimgimageId4571.jpg
pityriasis rosea,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=5597,httpwwwatlasdermatologicocombrimgimageId5597.jpg
neurofibromatosis,genodermatoses,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=4825,httpwwwatlasdermatologicocombrimgimageId4825.jpg
hailey hailey disease,genodermatoses,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=2410,httpwwwatlasdermatologicocombrimgimageId2410.jpg
papilomatosis confluentes and reticulate,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=5049,httpwwwatlasdermatologicocombrimgimageId5049.jpg
squamous cell carcinoma,malignant epidermal,malignant,http://atlasdermatologico.com.br/img?imageId=815,httpwwwatlasdermatologicocombrimgimageId815.jpg
porokeratosis actinic,benign epidermal,benign,http://atlasdermatologico.com.br/img?imageId=5966,httpwwwatlasdermatologicocombrimgimageId5966.jpg
kaposi sarcoma,malignant dermal,malignant,http://atlasdermatologico.com.br/img?imageId=2943,httpwwwatlasdermatologicocombrimgimageId2943.jpg
pityriasis rosea,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=5610,httpwwwatlasdermatologicocombrimgimageId5610.jpg
urticaria pigmentosa,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=7811,httpwwwatlasdermatologicocombrimgimageId7811.jpg
pityriasis rubra pilaris,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=5795,httpwwwatlasdermatologicocombrimgimageId5795.jpg
nematode infection,inflammatory,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=8622,httpwwwatlasdermatologicocombrimgimageId8622.jpg
hailey hailey disease,genodermatoses,non-neoplastic,http://atlasdermatologico.com.br/img?imageId=2433,httpwwwatlasdermatologicocombrimgimageId2433.jpg
