,label,url
16322,squamous cell carcinoma,http://atlasdermatologico.com.br/img?imageId=3008
16323,papilomatosis confluentes and reticulate,http://atlasdermatologico.com.br/img?imageId=5078
16324,basal cell carcinoma,http://atlasdermatologico.com.br/img?imageId=617
16325,porokeratosis actinic,http://atlasdermatologico.com.br/img?imageId=5931
16326,sarcoidosis,http://atlasdermatologico.com.br/img?imageId=6521
16327,neutrophilic dermatoses,http://atlasdermatologico.com.br/img?imageId=6379
16328,seborrheic dermatitis,http://atlasdermatologico.com.br/img?imageId=6727
16329,melanoma,http://atlasdermatologico.com.br/img?imageId=4243
16330,mycosis fungoides,http://atlasdermatologico.com.br/img?imageId=8650
16331,squamous cell carcinoma,http://atlasdermatologico.com.br/img?imageId=6813
16332,neurofibromatosis,http://atlasdermatologico.com.br/img?imageId=4775
16333,seborrheic dermatitis,http://atlasdermatologico.com.br/img?imageId=6714
16334,squamous cell carcinoma,http://atlasdermatologico.com.br/img?imageId=6836
16335,scabies,http://atlasdermatologico.com.br/img?imageId=6614
16336,nematode infection,http://atlasdermatologico.com.br/img?imageId=3229
16337,behcets disease,http://atlasdermatologico.com.br/img?imageId=775
16338,fordyce spots,http://atlasdermatologico.com.br/img?imageId=5139
16339,psoriasis,http://atlasdermatologico.com.br/img?imageId=6305
16340,dermatomyositis,http://atlasdermatologico.com.br/img?imageId=1453
16341,acrodermatitis enteropathica,http://atlasdermatologico.com.br/img?imageId=101
16342,pityriasis rubra pilaris,http://atlasdermatologico.com.br/img?imageId=5771
16343,syringoma,http://atlasdermatologico.com.br/img?imageId=7107
16344,pediculosis lids,http://atlasdermatologico.com.br/img?imageId=5192
16345,neutrophilic dermatoses,http://atlasdermatologico.com.br/img?imageId=6374
16346,nematode infection,http://atlasdermatologico.com.br/img?imageId=3244
16347,juvenile xanthogranuloma,http://atlasdermatologico.com.br/img?imageId=8094
16348,pityriasis rubra pilaris,http://atlasdermatologico.com.br/img?imageId=5683
16349,ichthyosis vulgaris,http://atlasdermatologico.com.br/img?imageId=2754
16350,porokeratosis actinic,http://atlasdermatologico.com.br/img?imageId=5992
16351,tungiasis,http://atlasdermatologico.com.br/img?imageId=7640
16352,basal cell carcinoma,http://atlasdermatologico.com.br/img?imageId=516
16353,pityriasis rubra pilaris,http://atlasdermatologico.com.br/img?imageId=5711
16354,lichen planus,http://atlasdermatologico.com.br/img?imageId=3776
16355,mycosis fungoides,http://atlasdermatologico.com.br/img?imageId=8694
16356,tungiasis,http://atlasdermatologico.com.br/img?imageId=7674
16357,pityriasis rosea,http://atlasdermatologico.com.br/img?imageId=5550
16358,basal cell carcinoma,http://atlasdermatologico.com.br/img?imageId=571
16359,squamous cell carcinoma,http://atlasdermatologico.com.br/img?imageId=8464
16360,allergic contact dermatitis,http://atlasdermatologico.com.br/img?imageId=1164
16361,basal cell carcinoma,http://atlasdermatologico.com.br/img?imageId=721
16362,pityriasis rosea,http://atlasdermatologico.com.br/img?imageId=5608
16363,fixed eruptions,http://atlasdermatologico.com.br/img?imageId=2092
16364,pityriasis rubra pilaris,http://atlasdermatologico.com.br/img?imageId=5663
16365,neurofibromatosis,http://atlasdermatologico.com.br/img?imageId=4827
16366,dermatomyositis,http://atlasdermatologico.com.br/img?imageId=1451
16367,lichen planus,http://atlasdermatologico.com.br/img?imageId=3922
16368,urticaria,http://atlasdermatologico.com.br/img?imageId=7791
16369,kaposi sarcoma,http://atlasdermatologico.com.br/img?imageId=2924
16370,allergic contact dermatitis,http://atlasdermatologico.com.br/img?imageId=1173
16371,granuloma pyogenic,http://atlasdermatologico.com.br/img?imageId=2332
16372,myiasis,http://atlasdermatologico.com.br/img?imageId=4620
16373,erythema multiforme,http://atlasdermatologico.com.br/img?imageId=1953
16374,lichen planus,http://atlasdermatologico.com.br/img?imageId=3911
16375,lupus erythematosus,http://atlasdermatologico.com.br/img?imageId=4047
16376,pediculosis lids,http://atlasdermatologico.com.br/img?imageId=5154
16377,papilomatosis confluentes and reticulate,http://atlasdermatologico.com.br/img?imageId=5045
16378,squamous cell carcinoma,http://atlasdermatologico.com.br/img?imageId=7148
16379,dariers disease,http://atlasdermatologico.com.br/img?imageId=1320
16380,hidradenitis,http://atlasdermatologico.com.br/img?imageId=2666
16381,folliculitis,http://atlasdermatologico.com.br/img?imageId=1695
16382,pediculosis lids,http://atlasdermatologico.com.br/img?imageId=5156
16383,lichen planus,http://atlasdermatologico.com.br/img?imageId=3817
16384,lichen planus,http://atlasdermatologico.com.br/img?imageId=3738
16385,striae,http://atlasdermatologico.com.br/img?imageId=6881
16386,urticaria pigmentosa,http://atlasdermatologico.com.br/img?imageId=7808
16387,acanthosis nigricans,http://atlasdermatologico.com.br/img?imageId=1486
16388,seborrheic dermatitis,http://atlasdermatologico.com.br/img?imageId=8539
16389,sarcoidosis,http://atlasdermatologico.com.br/img?imageId=6534
16390,rhinophyma,http://atlasdermatologico.com.br/img?imageId=6491
16391,lichen planus,http://atlasdermatologico.com.br/img?imageId=8387
16392,mycosis fungoides,http://atlasdermatologico.com.br/img?imageId=4576
16393,scleroderma,http://atlasdermatologico.com.br/img?imageId=4025
16394,lichen planus,http://atlasdermatologico.com.br/img?imageId=3856
16395,lichen planus,http://atlasdermatologico.com.br/img?imageId=4173
16396,lichen planus,http://atlasdermatologico.com.br/img?imageId=3802
16397,actinic keratosis,http://atlasdermatologico.com.br/img?imageId=3066
16398,pityriasis rubra pilaris,http://atlasdermatologico.com.br/img?imageId=5779
16399,melanoma,http://atlasdermatologico.com.br/img?imageId=4256
16400,acrodermatitis enteropathica,http://atlasdermatologico.com.br/img?imageId=96
16401,mucinosis,http://atlasdermatologico.com.br/img?imageId=8277
16402,lichen planus,http://atlasdermatologico.com.br/img?imageId=3771
16403,papilomatosis confluentes and reticulate,http://atlasdermatologico.com.br/img?imageId=5044
16404,neutrophilic dermatoses,http://atlasdermatologico.com.br/img?imageId=6919
16405,lichen planus,http://atlasdermatologico.com.br/img?imageId=3739
16406,squamous cell carcinoma,http://atlasdermatologico.com.br/img?imageId=8878
16407,erythema multiforme,http://atlasdermatologico.com.br/img?imageId=1944
16408,pityriasis lichenoides chronica,http://atlasdermatologico.com.br/img?imageId=5507
16409,incontinentia pigmenti,http://atlasdermatologico.com.br/img?imageId=2859
16410,psoriasis,http://atlasdermatologico.com.br/img?imageId=407
16411,neutrophilic dermatoses,http://atlasdermatologico.com.br/img?imageId=6942
16412,dariers disease,http://atlasdermatologico.com.br/img?imageId=1305
16413,mucinosis,http://atlasdermatologico.com.br/img?imageId=8272
16414,basal cell carcinoma,http://atlasdermatologico.com.br/img?imageId=519
16415,neurotic excoriations,http://atlasdermatologico.com.br/img?imageId=4844
16416,paronychia,http://atlasdermatologico.com.br/img?imageId=6411
16417,psoriasis,http://atlasdermatologico.com.br/img?imageId=6329
16418,pediculosis lids,http://atlasdermatologico.com.br/img?imageId=5191
16419,scleromyxedema,http://atlasdermatologico.com.br/img?imageId=6658
16420,tuberous sclerosis,http://atlasdermatologico.com.br/img?imageId=7622
16421,tungiasis,http://atlasdermatologico.com.br/img?imageId=7661
16422,pityriasis rubra pilaris,http://atlasdermatologico.com.br/img?imageId=5742
16423,calcinosis cutis,http://atlasdermatologico.com.br/img?imageId=844
16424,pityriasis rubra pilaris,http://atlasdermatologico.com.br/img?imageId=5713
16425,basal cell carcinoma,http://atlasdermatologico.com.br/img?imageId=648
16426,lichen planus,http://atlasdermatologico.com.br/img?imageId=3781
16427,hailey hailey disease,http://atlasdermatologico.com.br/img?imageId=2458
16428,pediculosis lids,http://atlasdermatologico.com.br/img?imageId=5202
16429,psoriasis,http://atlasdermatologico.com.br/img?imageId=6293
16430,behcets disease,http://atlasdermatologico.com.br/img?imageId=767
16431,tungiasis,http://atlasdermatologico.com.br/img?imageId=7670
16432,pediculosis lids,http://atlasdermatologico.com.br/img?imageId=5175
16433,rosacea,http://atlasdermatologico.com.br/img?imageId=6493
16434,nematode infection,http://atlasdermatologico.com.br/img?imageId=3247
16435,melanoma,http://atlasdermatologico.com.br/img?imageId=4299
16436,lichen planus,http://atlasdermatologico.com.br/img?imageId=3939
16437,erythema nodosum,http://atlasdermatologico.com.br/img?imageId=1985
16438,neurofibromatosis,http://atlasdermatologico.com.br/img?imageId=8560
16439,tungiasis,http://atlasdermatologico.com.br/img?imageId=7704
16440,lupus erythematosus,http://atlasdermatologico.com.br/img?imageId=4141
16441,neurofibromatosis,http://atlasdermatologico.com.br/img?imageId=4765
16442,neurotic excoriations,http://atlasdermatologico.com.br/img?imageId=4854
16443,urticaria,http://atlasdermatologico.com.br/img?imageId=7775
16444,fixed eruptions,http://atlasdermatologico.com.br/img?imageId=2084
16445,hailey hailey disease,http://atlasdermatologico.com.br/img?imageId=8527
16446,porokeratosis actinic,http://atlasdermatologico.com.br/img?imageId=5994
16447,acrodermatitis enteropathica,http://atlasdermatologico.com.br/img?imageId=95
16448,acne,http://atlasdermatologico.com.br/img?imageId=25
16449,papilomatosis confluentes and reticulate,http://atlasdermatologico.com.br/img?imageId=5047
16450,papilomatosis confluentes and reticulate,http://atlasdermatologico.com.br/img?imageId=5100
16451,neutrophilic dermatoses,http://atlasdermatologico.com.br/img?imageId=6394
16452,fixed eruptions,http://atlasdermatologico.com.br/img?imageId=2091
16453,folliculitis,http://atlasdermatologico.com.br/img?imageId=6193
16454,melanoma,http://atlasdermatologico.com.br/img?imageId=4253
16455,nematode infection,http://atlasdermatologico.com.br/img?imageId=3187
16456,telangiectases,http://atlasdermatologico.com.br/img?imageId=806
16457,mucinosis,http://atlasdermatologico.com.br/img?imageId=8273
16458,pediculosis lids,http://atlasdermatologico.com.br/img?imageId=5215
16459,behcets disease,http://atlasdermatologico.com.br/img?imageId=769
16460,seborrheic dermatitis,http://atlasdermatologico.com.br/img?imageId=6721
16461,neurofibromatosis,http://atlasdermatologico.com.br/img?imageId=4766
16462,fixed eruptions,http://atlasdermatologico.com.br/img?imageId=2099
16463,prurigo nodularis,http://atlasdermatologico.com.br/img?imageId=6104
16464,tungiasis,http://atlasdermatologico.com.br/img?imageId=7644
16465,melanoma,http://atlasdermatologico.com.br/img?imageId=4245
16466,nematode infection,http://atlasdermatologico.com.br/img?imageId=3230
16467,lichen planus,http://atlasdermatologico.com.br/img?imageId=3818
16468,photodermatoses,http://atlasdermatologico.com.br/img?imageId=5434
16469,pityriasis rubra pilaris,http://atlasdermatologico.com.br/img?imageId=5654
16470,tungiasis,http://atlasdermatologico.com.br/img?imageId=7697
16471,tungiasis,http://atlasdermatologico.com.br/img?imageId=7694
16472,tungiasis,http://atlasdermatologico.com.br/img?imageId=7659
16473,basal cell carcinoma,http://atlasdermatologico.com.br/img?imageId=726
16474,lupus erythematosus,http://atlasdermatologico.com.br/img?imageId=4063
16475,squamous cell carcinoma,http://atlasdermatologico.com.br/img?imageId=6809
16476,pityriasis rosea,http://atlasdermatologico.com.br/img?imageId=5607
16477,acanthosis nigricans,http://atlasdermatologico.com.br/img?imageId=1494
16478,myiasis,http://atlasdermatologico.com.br/img?imageId=4631
16479,hidradenitis,http://atlasdermatologico.com.br/img?imageId=2663
16480,nematode infection,http://atlasdermatologico.com.br/img?imageId=3204
16481,ichthyosis vulgaris,http://atlasdermatologico.com.br/img?imageId=6946
16482,kaposi sarcoma,http://atlasdermatologico.com.br/img?imageId=2935
16483,porokeratosis actinic,http://atlasdermatologico.com.br/img?imageId=5964
16484,lupus erythematosus,http://atlasdermatologico.com.br/img?imageId=4048
16485,papilomatosis confluentes and reticulate,http://atlasdermatologico.com.br/img?imageId=5041
16486,pityriasis rubra pilaris,http://atlasdermatologico.com.br/img?imageId=5756
16487,melanoma,http://atlasdermatologico.com.br/img?imageId=4255
16488,juvenile xanthogranuloma,http://atlasdermatologico.com.br/img?imageId=8099
16489,dariers disease,http://atlasdermatologico.com.br/img?imageId=1270
16490,neutrophilic dermatoses,http://atlasdermatologico.com.br/img?imageId=6392
16491,psoriasis,http://atlasdermatologico.com.br/img?imageId=6326
16492,dariers disease,http://atlasdermatologico.com.br/img?imageId=1269
16493,urticaria,http://atlasdermatologico.com.br/img?imageId=7787
16494,myiasis,http://atlasdermatologico.com.br/img?imageId=4605
16495,basal cell carcinoma,http://atlasdermatologico.com.br/img?imageId=669
16496,kaposi sarcoma,http://atlasdermatologico.com.br/img?imageId=2942
16497,scabies,http://atlasdermatologico.com.br/img?imageId=6591
16498,squamous cell carcinoma,http://atlasdermatologico.com.br/img?imageId=3018
16499,neurofibromatosis,http://atlasdermatologico.com.br/img?imageId=4831
16500,scabies,http://atlasdermatologico.com.br/img?imageId=6586
16501,pityriasis rubra pilaris,http://atlasdermatologico.com.br/img?imageId=5667
16502,basal cell carcinoma,http://atlasdermatologico.com.br/img?imageId=677
16503,neurotic excoriations,http://atlasdermatologico.com.br/img?imageId=4845
16504,pityriasis rosea,http://atlasdermatologico.com.br/img?imageId=5632
16505,porokeratosis actinic,http://atlasdermatologico.com.br/img?imageId=5983
16506,scleromyxedema,http://atlasdermatologico.com.br/img?imageId=3725
16507,neutrophilic dermatoses,http://atlasdermatologico.com.br/img?imageId=6908
16508,prurigo nodularis,http://atlasdermatologico.com.br/img?imageId=6113
16509,lichen planus,http://atlasdermatologico.com.br/img?imageId=3905
16510,scabies,http://atlasdermatologico.com.br/img?imageId=4908
16511,tungiasis,http://atlasdermatologico.com.br/img?imageId=7668
16512,necrobiosis lipoidica,http://atlasdermatologico.com.br/img?imageId=4759
16513,myiasis,http://atlasdermatologico.com.br/img?imageId=4640
16514,lichen simplex,http://atlasdermatologico.com.br/img?imageId=4006
16515,myiasis,http://atlasdermatologico.com.br/img?imageId=4606
16516,lupus erythematosus,http://atlasdermatologico.com.br/img?imageId=4135
16517,nematode infection,http://atlasdermatologico.com.br/img?imageId=3185
16518,pityriasis rosea,http://atlasdermatologico.com.br/img?imageId=5624
16519,pediculosis lids,http://atlasdermatologico.com.br/img?imageId=5198
16520,basal cell carcinoma,http://atlasdermatologico.com.br/img?imageId=644
16521,scabies,http://atlasdermatologico.com.br/img?imageId=6595
16522,myiasis,http://atlasdermatologico.com.br/img?imageId=4616
16523,mucous cyst,http://atlasdermatologico.com.br/img?imageId=4549
16524,tuberous sclerosis,http://atlasdermatologico.com.br/img?imageId=7623
16525,allergic contact dermatitis,http://atlasdermatologico.com.br/img?imageId=1175
16526,pityriasis rosea,http://atlasdermatologico.com.br/img?imageId=5556
16527,folliculitis,http://atlasdermatologico.com.br/img?imageId=6173
16528,ehlers danlos syndrome,http://atlasdermatologico.com.br/img?imageId=1637
16529,prurigo nodularis,http://atlasdermatologico.com.br/img?imageId=6118
16530,folliculitis,http://atlasdermatologico.com.br/img?imageId=1694
16531,lichen planus,http://atlasdermatologico.com.br/img?imageId=3872
16532,vitiligo,http://atlasdermatologico.com.br/img?imageId=7936
16533,squamous cell carcinoma,http://atlasdermatologico.com.br/img?imageId=8687
16534,melanoma,http://atlasdermatologico.com.br/img?imageId=4304
16535,basal cell carcinoma,http://atlasdermatologico.com.br/img?imageId=702
16536,lichen planus,http://atlasdermatologico.com.br/img?imageId=3865
16537,ichthyosis vulgaris,http://atlasdermatologico.com.br/img?imageId=2759
