,nine_partition_label,url,label
14843,inflammatory,http://atlasdermatologico.com.br/img?imageId=3233,nematode infection
14844,inflammatory,http://atlasdermatologico.com.br/img?imageId=5211,pediculosis lids
14845,inflammatory,http://atlasdermatologico.com.br/img?imageId=4752,necrobiosis lipoidica
14846,inflammatory,http://atlasdermatologico.com.br/img?imageId=4957,scabies
14847,inflammatory,http://atlasdermatologico.com.br/img?imageId=6524,sarcoidosis
14848,malignant dermal,http://atlasdermatologico.com.br/img?imageId=2941,kaposi sarcoma
14849,inflammatory,http://atlasdermatologico.com.br/img?imageId=1888,erythema annulare centrifigum
14850,inflammatory,http://atlasdermatologico.com.br/img?imageId=8963,aplasia cutis
14851,inflammatory,http://atlasdermatologico.com.br/img?imageId=7686,tungiasis
14852,inflammatory,http://atlasdermatologico.com.br/img?imageId=3227,nematode infection
14853,genodermatoses,http://atlasdermatologico.com.br/img?imageId=2402,hailey hailey disease
14854,inflammatory,http://atlasdermatologico.com.br/img?imageId=1970,erythema multiforme
14855,inflammatory,http://atlasdermatologico.com.br/img?imageId=6249,psoriasis
14856,inflammatory,http://atlasdermatologico.com.br/img?imageId=1548,dyshidrotic eczema
14857,inflammatory,http://atlasdermatologico.com.br/img?imageId=3894,lichen planus
14858,genodermatoses,http://atlasdermatologico.com.br/img?imageId=1630,ehlers danlos syndrome
14859,genodermatoses,http://atlasdermatologico.com.br/img?imageId=2413,hailey hailey disease
14860,inflammatory,http://atlasdermatologico.com.br/img?imageId=6537,sarcoidosis
14861,inflammatory,http://atlasdermatologico.com.br/img?imageId=2660,hidradenitis
14862,inflammatory,http://atlasdermatologico.com.br/img?imageId=3729,lichen planus
14863,malignant epidermal,http://atlasdermatologico.com.br/img?imageId=2995,squamous cell carcinoma
14864,benign dermal,http://atlasdermatologico.com.br/img?imageId=811,telangiectases
14865,inflammatory,http://atlasdermatologico.com.br/img?imageId=1980,erythema nodosum
14866,inflammatory,http://atlasdermatologico.com.br/img?imageId=4960,scabies
14867,inflammatory,http://atlasdermatologico.com.br/img?imageId=1889,erythema annulare centrifigum
14868,malignant epidermal,http://atlasdermatologico.com.br/img?imageId=6844,squamous cell carcinoma
14869,malignant epidermal,http://atlasdermatologico.com.br/img?imageId=749,basal cell carcinoma
14870,inflammatory,http://atlasdermatologico.com.br/img?imageId=4856,neurotic excoriations
14871,malignant epidermal,http://atlasdermatologico.com.br/img?imageId=3004,squamous cell carcinoma
14872,inflammatory,http://atlasdermatologico.com.br/img?imageId=3213,nematode infection
14873,genodermatoses,http://atlasdermatologico.com.br/img?imageId=4801,neurofibromatosis
14874,inflammatory,http://atlasdermatologico.com.br/img?imageId=4029,scleroderma
14875,inflammatory,http://atlasdermatologico.com.br/img?imageId=4615,myiasis
14876,inflammatory,http://atlasdermatologico.com.br/img?imageId=3733,lichen planus
14877,inflammatory,http://atlasdermatologico.com.br/img?imageId=5514,pityriasis lichenoides chronica
14878,inflammatory,http://atlasdermatologico.com.br/img?imageId=4741,necrobiosis lipoidica
14879,inflammatory,http://atlasdermatologico.com.br/img?imageId=5439,photodermatoses
14880,malignant epidermal,http://atlasdermatologico.com.br/img?imageId=760,basal cell carcinoma
14881,malignant cutaneous lymphoma,http://atlasdermatologico.com.br/img?imageId=4583,mycosis fungoides
14882,genodermatoses,http://atlasdermatologico.com.br/img?imageId=1322,dariers disease
14883,inflammatory,http://atlasdermatologico.com.br/img?imageId=1915,lyme disease
14884,inflammatory,http://atlasdermatologico.com.br/img?imageId=5688,pityriasis rubra pilaris
14885,inflammatory,http://atlasdermatologico.com.br/img?imageId=5603,pityriasis rosea
14886,inflammatory,http://atlasdermatologico.com.br/img?imageId=6256,psoriasis
14887,inflammatory,http://atlasdermatologico.com.br/img?imageId=22,acne
14888,malignant dermal,http://atlasdermatologico.com.br/img?imageId=2953,kaposi sarcoma
14889,malignant epidermal,http://atlasdermatologico.com.br/img?imageId=727,basal cell carcinoma
14890,malignant epidermal,http://atlasdermatologico.com.br/img?imageId=6796,squamous cell carcinoma
14891,inflammatory,http://atlasdermatologico.com.br/img?imageId=26,acne
14892,inflammatory,http://atlasdermatologico.com.br/img?imageId=1169,allergic contact dermatitis
14893,inflammatory,http://atlasdermatologico.com.br/img?imageId=4098,lupus erythematosus
14894,inflammatory,http://atlasdermatologico.com.br/img?imageId=5073,papilomatosis confluentes and reticulate
14895,inflammatory,http://atlasdermatologico.com.br/img?imageId=5685,pityriasis rubra pilaris
14896,inflammatory,http://atlasdermatologico.com.br/img?imageId=8090,juvenile xanthogranuloma
14897,inflammatory,http://atlasdermatologico.com.br/img?imageId=5697,pityriasis rubra pilaris
14898,inflammatory,http://atlasdermatologico.com.br/img?imageId=8428,papilomatosis confluentes and reticulate
14899,inflammatory,http://atlasdermatologico.com.br/img?imageId=7899,vitiligo
14900,inflammatory,http://atlasdermatologico.com.br/img?imageId=4074,lupus erythematosus
14901,genodermatoses,http://atlasdermatologico.com.br/img?imageId=1293,dariers disease
14902,malignant cutaneous lymphoma,http://atlasdermatologico.com.br/img?imageId=4570,mycosis fungoides
14903,inflammatory,http://atlasdermatologico.com.br/img?imageId=6600,scabies
14904,inflammatory,http://atlasdermatologico.com.br/img?imageId=5170,pediculosis lids
14905,inflammatory,http://atlasdermatologico.com.br/img?imageId=5144,pediculosis lids
14906,inflammatory,http://atlasdermatologico.com.br/img?imageId=3780,lichen planus
14907,inflammatory,http://atlasdermatologico.com.br/img?imageId=8450,tungiasis
14908,inflammatory,http://atlasdermatologico.com.br/img?imageId=3918,lichen planus
14909,benign epidermal,http://atlasdermatologico.com.br/img?imageId=4671,naevus comedonicus
14910,inflammatory,http://atlasdermatologico.com.br/img?imageId=15,acne
14911,inflammatory,http://atlasdermatologico.com.br/img?imageId=5737,pityriasis rubra pilaris
14912,inflammatory,http://atlasdermatologico.com.br/img?imageId=5800,pityriasis rubra pilaris
14913,genodermatoses,http://atlasdermatologico.com.br/img?imageId=2422,hailey hailey disease
14914,inflammatory,http://atlasdermatologico.com.br/img?imageId=5155,pediculosis lids
14915,inflammatory,http://atlasdermatologico.com.br/img?imageId=4742,necrobiosis lipoidica
14916,inflammatory,http://atlasdermatologico.com.br/img?imageId=1930,erythema elevatum diutinum
14917,inflammatory,http://atlasdermatologico.com.br/img?imageId=4927,scabies
14918,malignant epidermal,http://atlasdermatologico.com.br/img?imageId=547,basal cell carcinoma
14919,malignant epidermal,http://atlasdermatologico.com.br/img?imageId=651,basal cell carcinoma
14920,inflammatory,http://atlasdermatologico.com.br/img?imageId=4855,neurotic excoriations
14921,inflammatory,http://atlasdermatologico.com.br/img?imageId=6175,folliculitis
14922,benign dermal,http://atlasdermatologico.com.br/img?imageId=800,telangiectases
14923,inflammatory,http://atlasdermatologico.com.br/img?imageId=6246,psoriasis
14924,genodermatoses,http://atlasdermatologico.com.br/img?imageId=4787,neurofibromatosis
14925,inflammatory,http://atlasdermatologico.com.br/img?imageId=6606,scabies
14926,inflammatory,http://atlasdermatologico.com.br/img?imageId=399,aplasia cutis
14927,inflammatory,http://atlasdermatologico.com.br/img?imageId=4904,scabies
14928,inflammatory,http://atlasdermatologico.com.br/img?imageId=3238,nematode infection
14929,inflammatory,http://atlasdermatologico.com.br/img?imageId=1904,erythema annulare centrifigum
14930,inflammatory,http://atlasdermatologico.com.br/img?imageId=4846,neurotic excoriations
14931,inflammatory,http://atlasdermatologico.com.br/img?imageId=4757,necrobiosis lipoidica
14932,inflammatory,http://atlasdermatologico.com.br/img?imageId=7705,tungiasis
14933,inflammatory,http://atlasdermatologico.com.br/img?imageId=8966,aplasia cutis
14934,inflammatory,http://atlasdermatologico.com.br/img?imageId=4915,scabies
14935,inflammatory,http://atlasdermatologico.com.br/img?imageId=6607,scabies
14936,inflammatory,http://atlasdermatologico.com.br/img?imageId=5440,photodermatoses
14937,malignant epidermal,http://atlasdermatologico.com.br/img?imageId=6817,squamous cell carcinoma
14938,inflammatory,http://atlasdermatologico.com.br/img?imageId=4170,lichen planus
14939,malignant melanoma,http://atlasdermatologico.com.br/img?imageId=4271,melanoma
14940,inflammatory,http://atlasdermatologico.com.br/img?imageId=3999,lichen simplex
14941,inflammatory,http://atlasdermatologico.com.br/img?imageId=3827,lichen planus
14942,malignant epidermal,http://atlasdermatologico.com.br/img?imageId=3017,squamous cell carcinoma
14943,benign epidermal,http://atlasdermatologico.com.br/img?imageId=5939,porokeratosis actinic
14944,inflammatory,http://atlasdermatologico.com.br/img?imageId=3995,lichen simplex
14945,inflammatory,http://atlasdermatologico.com.br/img?imageId=5805,pityriasis rubra pilaris
14946,inflammatory,http://atlasdermatologico.com.br/img?imageId=1686,folliculitis
14947,genodermatoses,http://atlasdermatologico.com.br/img?imageId=1317,dariers disease
14948,inflammatory,http://atlasdermatologico.com.br/img?imageId=3807,lichen planus
14949,inflammatory,http://atlasdermatologico.com.br/img?imageId=6557,scabies
14950,malignant melanoma,http://atlasdermatologico.com.br/img?imageId=4301,melanoma
14951,inflammatory,http://atlasdermatologico.com.br/img?imageId=7707,tungiasis
14952,inflammatory,http://atlasdermatologico.com.br/img?imageId=4852,neurotic excoriations
14953,inflammatory,http://atlasdermatologico.com.br/img?imageId=6898,neutrophilic dermatoses
14954,inflammatory,http://atlasdermatologico.com.br/img?imageId=5721,pityriasis rubra pilaris
14955,inflammatory,http://atlasdermatologico.com.br/img?imageId=4939,scabies
14956,inflammatory,http://atlasdermatologico.com.br/img?imageId=8082,juvenile xanthogranuloma
14957,inflammatory,http://atlasdermatologico.com.br/img?imageId=4633,myiasis
14958,inflammatory,http://atlasdermatologico.com.br/img?imageId=1452,dermatomyositis
14959,inflammatory,http://atlasdermatologico.com.br/img?imageId=71,acne
14960,malignant epidermal,http://atlasdermatologico.com.br/img?imageId=3003,squamous cell carcinoma
14961,inflammatory,http://atlasdermatologico.com.br/img?imageId=4102,lupus erythematosus
14962,inflammatory,http://atlasdermatologico.com.br/img?imageId=7774,urticaria
14963,malignant epidermal,http://atlasdermatologico.com.br/img?imageId=2978,squamous cell carcinoma
14964,malignant epidermal,http://atlasdermatologico.com.br/img?imageId=608,basal cell carcinoma
14965,genodermatoses,http://atlasdermatologico.com.br/img?imageId=7604,tuberous sclerosis
14966,inflammatory,http://atlasdermatologico.com.br/img?imageId=2972,keloid
14967,malignant epidermal,http://atlasdermatologico.com.br/img?imageId=567,basal cell carcinoma
14968,inflammatory,http://atlasdermatologico.com.br/img?imageId=20,acne
14969,inflammatory,http://atlasdermatologico.com.br/img?imageId=833,calcinosis cutis
14970,inflammatory,http://atlasdermatologico.com.br/img?imageId=6393,neutrophilic dermatoses
14971,malignant melanoma,http://atlasdermatologico.com.br/img?imageId=4240,melanoma
14972,inflammatory,http://atlasdermatologico.com.br/img?imageId=8633,behcets disease
14973,inflammatory,http://atlasdermatologico.com.br/img?imageId=3134,langerhans cell histiocytosis
14974,benign epidermal,http://atlasdermatologico.com.br/img?imageId=4354,milia
14975,inflammatory,http://atlasdermatologico.com.br/img?imageId=4204,folliculitis
14976,inflammatory,http://atlasdermatologico.com.br/img?imageId=3050,keratosis pilaris
14977,benign epidermal,http://atlasdermatologico.com.br/img?imageId=6090,prurigo nodularis
14978,benign dermal,http://atlasdermatologico.com.br/img?imageId=7089,syringoma
14979,malignant melanoma,http://atlasdermatologico.com.br/img?imageId=4319,melanoma
14980,genodermatoses,http://atlasdermatologico.com.br/img?imageId=110,acrodermatitis enteropathica
14981,inflammatory,http://atlasdermatologico.com.br/img?imageId=6299,psoriasis
14982,benign epidermal,http://atlasdermatologico.com.br/img?imageId=5985,porokeratosis actinic
14983,benign dermal,http://atlasdermatologico.com.br/img?imageId=7524,pilar cyst
14984,benign dermal,http://atlasdermatologico.com.br/img?imageId=7102,syringoma
14985,inflammatory,http://atlasdermatologico.com.br/img?imageId=4202,folliculitis
14986,inflammatory,http://atlasdermatologico.com.br/img?imageId=5770,pityriasis rubra pilaris
14987,malignant epidermal,http://atlasdermatologico.com.br/img?imageId=6790,squamous cell carcinoma
14988,inflammatory,http://atlasdermatologico.com.br/img?imageId=3880,lichen planus
14989,inflammatory,http://atlasdermatologico.com.br/img?imageId=2111,folliculitis
14990,inflammatory,http://atlasdermatologico.com.br/img?imageId=5082,papilomatosis confluentes and reticulate
14991,benign epidermal,http://atlasdermatologico.com.br/img?imageId=8975,porokeratosis actinic
14992,malignant cutaneous lymphoma,http://atlasdermatologico.com.br/img?imageId=4580,mycosis fungoides
14993,inflammatory,http://atlasdermatologico.com.br/img?imageId=2974,keloid
14994,inflammatory,http://atlasdermatologico.com.br/img?imageId=6178,folliculitis
14995,malignant cutaneous lymphoma,http://atlasdermatologico.com.br/img?imageId=8720,mycosis fungoides
14996,inflammatory,http://atlasdermatologico.com.br/img?imageId=6896,neutrophilic dermatoses
14997,malignant cutaneous lymphoma,http://atlasdermatologico.com.br/img?imageId=8656,mycosis fungoides
14998,inflammatory,http://atlasdermatologico.com.br/img?imageId=5183,pediculosis lids
14999,inflammatory,http://atlasdermatologico.com.br/img?imageId=3840,lichen planus
15000,inflammatory,http://atlasdermatologico.com.br/img?imageId=1952,erythema multiforme
15001,malignant epidermal,http://atlasdermatologico.com.br/img?imageId=603,basal cell carcinoma
15002,malignant dermal,http://atlasdermatologico.com.br/img?imageId=2928,kaposi sarcoma
15003,benign dermal,http://atlasdermatologico.com.br/img?imageId=7111,syringoma
15004,inflammatory,http://atlasdermatologico.com.br/img?imageId=1678,folliculitis
15005,inflammatory,http://atlasdermatologico.com.br/img?imageId=5548,pityriasis rosea
15006,inflammatory,http://atlasdermatologico.com.br/img?imageId=1495,acanthosis nigricans
15007,genodermatoses,http://atlasdermatologico.com.br/img?imageId=4802,neurofibromatosis
15008,malignant cutaneous lymphoma,http://atlasdermatologico.com.br/img?imageId=8408,mycosis fungoides
15009,inflammatory,http://atlasdermatologico.com.br/img?imageId=7898,vitiligo
15010,genodermatoses,http://atlasdermatologico.com.br/img?imageId=1618,ehlers danlos syndrome
15011,inflammatory,http://atlasdermatologico.com.br/img?imageId=3854,lichen planus
15012,inflammatory,http://atlasdermatologico.com.br/img?imageId=4094,lupus erythematosus
15013,genodermatoses,http://atlasdermatologico.com.br/img?imageId=1268,dariers disease
15014,inflammatory,http://atlasdermatologico.com.br/img?imageId=6576,scabies
15015,inflammatory,http://atlasdermatologico.com.br/img?imageId=8096,juvenile xanthogranuloma
15016,genodermatoses,http://atlasdermatologico.com.br/img?imageId=1288,dariers disease
15017,malignant melanoma,http://atlasdermatologico.com.br/img?imageId=4291,melanoma
15018,inflammatory,http://atlasdermatologico.com.br/img?imageId=7641,tungiasis
15019,inflammatory,http://atlasdermatologico.com.br/img?imageId=4906,scabies
15020,malignant epidermal,http://atlasdermatologico.com.br/img?imageId=8599,squamous cell carcinoma
